,truck,loader,ton,n_shovel,truck_total_cycle,loader_total_cycle,distance_empty,distance_full,date
122130,CAEX87,PH06,356.2107366391554,4.0,1843.0,477.0,5672.0,673.0,2023-06-25
122688,CAEX22,PH06,293.1732746748197,3.0,1717.0,274.0,5484.0,766.0,2023-06-26
123546,CAEX41,PH58,338.2877555966948,4.0,3526.0,458.0,8321.0,855.0,2023-06-28
123656,CAEX93,PH48,298.6759312346253,3.0,3754.0,297.0,7891.0,13095.0,2023-06-28
123674,CAEX55,PH48,307.95194838203946,4.0,3805.0,436.0,8002.0,13205.0,2023-06-28
123770,CAEX74,PH48,305.91621053999626,3.0,3685.0,420.0,7911.0,13104.0,2023-06-28
123935,CAEX98,PH48,316.0987863017445,3.0,3183.0,173.0,7793.0,13132.0,2023-06-28
124021,CAEX85,PH58,350.3944168142378,4.0,3262.0,494.0,7212.0,725.0,2023-06-28
124779,CAEX47,PH06,298.7978108815639,3.0,1694.0,314.0,5806.0,1052.0,2023-06-30
125279,CAEX31,PH48,316.4951473421232,3.0,2785.0,321.0,7655.0,12919.0,2023-07-01
125376,CAEX23,PH48,312.44881765733675,3.0,3411.0,259.0,7903.0,13332.0,2023-07-01
125500,CAEX44,PH48,319.40658409435184,3.0,3345.0,452.0,7909.0,13223.0,2023-07-01
125579,CAEX01,PH48,317.0916903153376,3.0,2888.0,193.0,8096.0,744.0,2023-07-01
125676,CAEX44,PH06,331.71263320286744,3.0,894.0,89.0,7571.0,14992.0,2023-07-01
125814,CAEX13,PH48,328.58040159650994,3.0,887.0,286.0,8083.0,537.0,2023-07-02
125879,CAEX21,PH48,327.171253070606,3.0,3061.0,82.0,9467.0,735.0,2023-07-02
